,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_sims
5639,adjacent_to_nodes_on_fire,11,0.1,0.07,1.05
5640,adjacent_to_nodes_on_fire,11,0.01,0.08,1.3
5641,adjacent_to_nodes_on_fire,11,0.02,0.08,1.5
5642,adjacent_to_nodes_on_fire,11,0.03,0.08,1.45
5643,adjacent_to_nodes_on_fire,11,0.04,0.08,1.45
5644,adjacent_to_nodes_on_fire,11,0.05,0.08,1.4
5645,adjacent_to_nodes_on_fire,11,0.06,0.08,1.95
5646,adjacent_to_nodes_on_fire,11,0.07,0.08,1.65
5647,adjacent_to_nodes_on_fire,11,0.08,0.08,1.45
5648,adjacent_to_nodes_on_fire,11,0.09,0.08,1.2
5649,adjacent_to_nodes_on_fire,11,0.1,0.08,0.85
5650,adjacent_to_nodes_on_fire,11,0.01,0.09,1.65
5651,adjacent_to_nodes_on_fire,11,0.02,0.09,1.3
5652,adjacent_to_nodes_on_fire,11,0.03,0.09,1.85
5653,adjacent_to_nodes_on_fire,11,0.04,0.09,1.8
5654,adjacent_to_nodes_on_fire,11,0.05,0.09,1.5
5655,adjacent_to_nodes_on_fire,11,0.06,0.09,1.7
5656,adjacent_to_nodes_on_fire,11,0.07,0.09,1.75
5657,adjacent_to_nodes_on_fire,11,0.08,0.09,1.65
5658,adjacent_to_nodes_on_fire,11,0.09,0.09,1.65
5659,adjacent_to_nodes_on_fire,11,0.1,0.09,1.1
5660,adjacent_to_nodes_on_fire,11,0.01,0.1,1.0
5661,adjacent_to_nodes_on_fire,11,0.02,0.1,1.35
5662,adjacent_to_nodes_on_fire,11,0.03,0.1,1.4
5663,adjacent_to_nodes_on_fire,11,0.04,0.1,1.05
5664,adjacent_to_nodes_on_fire,11,0.05,0.1,1.1
5665,adjacent_to_nodes_on_fire,11,0.06,0.1,1.05
5666,adjacent_to_nodes_on_fire,11,0.07,0.1,1.0
5667,adjacent_to_nodes_on_fire,11,0.08,0.1,1.2
5668,adjacent_to_nodes_on_fire,11,0.09,0.1,1.25
5669,adjacent_to_nodes_on_fire,11,0.1,0.1,0.8
5670,adjacent_to_nodes_on_fire,11,0.01,0.11,0.9
5671,adjacent_to_nodes_on_fire,11,0.02,0.11,1.3
5672,adjacent_to_nodes_on_fire,11,0.03,0.11,1.05
5673,adjacent_to_nodes_on_fire,11,0.04,0.11,1.0
5674,adjacent_to_nodes_on_fire,11,0.05,0.11,0.85
5675,adjacent_to_nodes_on_fire,11,0.06,0.11,0.95
5676,adjacent_to_nodes_on_fire,11,0.07,0.11,0.95
5677,adjacent_to_nodes_on_fire,11,0.08,0.11,1.3
5678,adjacent_to_nodes_on_fire,11,0.09,0.11,1.5
5679,adjacent_to_nodes_on_fire,11,0.1,0.11,0.55
5680,adjacent_to_nodes_on_fire,11,0.01,0.12,1.15
5681,adjacent_to_nodes_on_fire,11,0.02,0.12,1.05
5682,adjacent_to_nodes_on_fire,11,0.03,0.12,1.05
5683,adjacent_to_nodes_on_fire,11,0.04,0.12,1.0
5684,adjacent_to_nodes_on_fire,11,0.05,0.12,1.35
5685,adjacent_to_nodes_on_fire,11,0.06,0.12,1.15
5686,adjacent_to_nodes_on_fire,11,0.07,0.12,0.9
5687,adjacent_to_nodes_on_fire,11,0.08,0.12,1.3
5688,adjacent_to_nodes_on_fire,11,0.09,0.12,1.1
5689,adjacent_to_nodes_on_fire,11,0.1,0.12,0.35
5690,adjacent_to_nodes_on_fire,11,0.01,0.13,1.2
5691,adjacent_to_nodes_on_fire,11,0.02,0.13,1.1
5692,adjacent_to_nodes_on_fire,11,0.03,0.13,0.95
5693,adjacent_to_nodes_on_fire,11,0.04,0.13,1.35
5694,adjacent_to_nodes_on_fire,11,0.05,0.13,1.2
5695,adjacent_to_nodes_on_fire,11,0.06,0.13,1.05
5696,adjacent_to_nodes_on_fire,11,0.07,0.13,1.0
5697,adjacent_to_nodes_on_fire,11,0.08,0.13,1.2
5698,adjacent_to_nodes_on_fire,11,0.09,0.13,1.3
5699,adjacent_to_nodes_on_fire,11,0.1,0.13,0.5
5700,adjacent_to_nodes_on_fire,11,0.01,0.14,0.75
5701,adjacent_to_nodes_on_fire,11,0.02,0.14,1.1
5702,adjacent_to_nodes_on_fire,11,0.03,0.14,1.05
5703,adjacent_to_nodes_on_fire,11,0.04,0.14,1.35
5704,adjacent_to_nodes_on_fire,11,0.05,0.14,1.3
5705,adjacent_to_nodes_on_fire,11,0.06,0.14,1.3
5706,adjacent_to_nodes_on_fire,11,0.07,0.14,0.8
5707,adjacent_to_nodes_on_fire,11,0.08,0.14,1.15
5708,adjacent_to_nodes_on_fire,11,0.09,0.14,1.3
5709,adjacent_to_nodes_on_fire,11,0.1,0.14,0.5
5710,adjacent_to_nodes_on_fire,11,0.01,0.15,1.3
5711,adjacent_to_nodes_on_fire,11,0.02,0.15,1.3
5712,adjacent_to_nodes_on_fire,11,0.03,0.15,1.3
5713,adjacent_to_nodes_on_fire,11,0.04,0.15,1.3
5714,adjacent_to_nodes_on_fire,11,0.05,0.15,1.3
5715,adjacent_to_nodes_on_fire,11,0.06,0.15,1.25
5716,adjacent_to_nodes_on_fire,11,0.07,0.15,0.95
5717,adjacent_to_nodes_on_fire,11,0.08,0.15,0.95
5718,adjacent_to_nodes_on_fire,11,0.09,0.15,1.1
5719,adjacent_to_nodes_on_fire,11,0.1,0.15,0.65
5720,adjacent_to_nodes_on_fire,12,0.01,0.05,1.9
5721,adjacent_to_nodes_on_fire,12,0.02,0.05,1.75
5722,adjacent_to_nodes_on_fire,12,0.03,0.05,1.6
5723,adjacent_to_nodes_on_fire,12,0.04,0.05,1.75
5724,adjacent_to_nodes_on_fire,12,0.05,0.05,1.9
5725,adjacent_to_nodes_on_fire,12,0.06,0.05,1.85
5726,adjacent_to_nodes_on_fire,12,0.07,0.05,1.95
5727,adjacent_to_nodes_on_fire,12,0.08,0.05,1.6
5728,adjacent_to_nodes_on_fire,12,0.09,0.05,1.0
5729,adjacent_to_nodes_on_fire,12,0.1,0.05,1.05
5730,adjacent_to_nodes_on_fire,12,0.01,0.06,1.55
5731,adjacent_to_nodes_on_fire,12,0.02,0.06,1.85
5732,adjacent_to_nodes_on_fire,12,0.03,0.06,1.9
5733,adjacent_to_nodes_on_fire,12,0.04,0.06,1.6
5734,adjacent_to_nodes_on_fire,12,0.05,0.06,1.75
5735,adjacent_to_nodes_on_fire,12,0.06,0.06,1.7
5736,adjacent_to_nodes_on_fire,12,0.07,0.06,1.8
5737,adjacent_to_nodes_on_fire,12,0.08,0.06,1.65
5738,adjacent_to_nodes_on_fire,12,0.09,0.06,1.15
5739,adjacent_to_nodes_on_fire,12,0.1,0.06,1.4
5740,adjacent_to_nodes_on_fire,12,0.01,0.07,1.6
5741,adjacent_to_nodes_on_fire,12,0.02,0.07,2.35
5742,adjacent_to_nodes_on_fire,12,0.03,0.07,1.95
5743,adjacent_to_nodes_on_fire,12,0.04,0.07,2.0
5744,adjacent_to_nodes_on_fire,12,0.05,0.07,1.6
5745,adjacent_to_nodes_on_fire,12,0.06,0.07,1.7
5746,adjacent_to_nodes_on_fire,12,0.07,0.07,1.7
5747,adjacent_to_nodes_on_fire,12,0.08,0.07,1.5
5748,adjacent_to_nodes_on_fire,12,0.09,0.07,1.35
5749,adjacent_to_nodes_on_fire,12,0.1,0.07,1.25
5750,adjacent_to_nodes_on_fire,12,0.01,0.08,1.65
5751,adjacent_to_nodes_on_fire,12,0.02,0.08,2.05
5752,adjacent_to_nodes_on_fire,12,0.03,0.08,1.85
5753,adjacent_to_nodes_on_fire,12,0.04,0.08,1.85
5754,adjacent_to_nodes_on_fire,12,0.05,0.08,1.7
5755,adjacent_to_nodes_on_fire,12,0.06,0.08,1.8
5756,adjacent_to_nodes_on_fire,12,0.07,0.08,1.4
5757,adjacent_to_nodes_on_fire,12,0.08,0.08,1.7
5758,adjacent_to_nodes_on_fire,12,0.09,0.08,0.95
5759,adjacent_to_nodes_on_fire,12,0.1,0.08,1.4
5760,adjacent_to_nodes_on_fire,12,0.01,0.09,1.65
5761,adjacent_to_nodes_on_fire,12,0.02,0.09,1.45
5762,adjacent_to_nodes_on_fire,12,0.03,0.09,1.2
5763,adjacent_to_nodes_on_fire,12,0.04,0.09,1.75
5764,adjacent_to_nodes_on_fire,12,0.05,0.09,1.25
5765,adjacent_to_nodes_on_fire,12,0.06,0.09,1.4
5766,adjacent_to_nodes_on_fire,12,0.07,0.09,1.55
5767,adjacent_to_nodes_on_fire,12,0.08,0.09,1.35
5768,adjacent_to_nodes_on_fire,12,0.09,0.09,0.65
5769,adjacent_to_nodes_on_fire,12,0.1,0.09,0.6
5770,adjacent_to_nodes_on_fire,12,0.01,0.1,1.35
5771,adjacent_to_nodes_on_fire,12,0.02,0.1,1.25
5772,adjacent_to_nodes_on_fire,12,0.03,0.1,1.4
5773,adjacent_to_nodes_on_fire,12,0.04,0.1,1.3
5774,adjacent_to_nodes_on_fire,12,0.05,0.1,1.3
5775,adjacent_to_nodes_on_fire,12,0.06,0.1,1.4
5776,adjacent_to_nodes_on_fire,12,0.07,0.1,1.55
5777,adjacent_to_nodes_on_fire,12,0.08,0.1,0.85
5778,adjacent_to_nodes_on_fire,12,0.09,0.1,0.65
5779,adjacent_to_nodes_on_fire,12,0.1,0.1,0.55
5780,adjacent_to_nodes_on_fire,12,0.01,0.11,1.25
5781,adjacent_to_nodes_on_fire,12,0.02,0.11,1.2
5782,adjacent_to_nodes_on_fire,12,0.03,0.11,1.25
5783,adjacent_to_nodes_on_fire,12,0.04,0.11,1.45
5784,adjacent_to_nodes_on_fire,12,0.05,0.11,1.35
5785,adjacent_to_nodes_on_fire,12,0.06,0.11,1.6
5786,adjacent_to_nodes_on_fire,12,0.07,0.11,1.6
5787,adjacent_to_nodes_on_fire,12,0.08,0.11,1.75
5788,adjacent_to_nodes_on_fire,12,0.09,0.11,0.65
5789,adjacent_to_nodes_on_fire,12,0.1,0.11,0.5
5790,adjacent_to_nodes_on_fire,12,0.01,0.12,1.4
5791,adjacent_to_nodes_on_fire,12,0.02,0.12,1.35
5792,adjacent_to_nodes_on_fire,12,0.03,0.12,1.35
5793,adjacent_to_nodes_on_fire,12,0.04,0.12,1.5
5794,adjacent_to_nodes_on_fire,12,0.05,0.12,1.35
5795,adjacent_to_nodes_on_fire,12,0.06,0.12,1.1
5796,adjacent_to_nodes_on_fire,12,0.07,0.12,1.3
5797,adjacent_to_nodes_on_fire,12,0.08,0.12,1.2
5798,adjacent_to_nodes_on_fire,12,0.09,0.12,0.5
5799,adjacent_to_nodes_on_fire,12,0.1,0.12,1.0
5800,adjacent_to_nodes_on_fire,12,0.01,0.13,0.9
5801,adjacent_to_nodes_on_fire,12,0.02,0.13,1.45
5802,adjacent_to_nodes_on_fire,12,0.03,0.13,1.5
5803,adjacent_to_nodes_on_fire,12,0.04,0.13,1.2
5804,adjacent_to_nodes_on_fire,12,0.05,0.13,1.0
5805,adjacent_to_nodes_on_fire,12,0.06,0.13,1.35
5806,adjacent_to_nodes_on_fire,12,0.07,0.13,1.05
5807,adjacent_to_nodes_on_fire,12,0.08,0.13,1.3
5808,adjacent_to_nodes_on_fire,12,0.09,0.13,0.45
5809,adjacent_to_nodes_on_fire,12,0.1,0.13,0.6
5810,adjacent_to_nodes_on_fire,12,0.01,0.14,1.1
5811,adjacent_to_nodes_on_fire,12,0.02,0.14,1.25
5812,adjacent_to_nodes_on_fire,12,0.03,0.14,1.25
5813,adjacent_to_nodes_on_fire,12,0.04,0.14,1.15
5814,adjacent_to_nodes_on_fire,12,0.05,0.14,1.4
5815,adjacent_to_nodes_on_fire,12,0.06,0.14,1.35
5816,adjacent_to_nodes_on_fire,12,0.07,0.14,1.05
5817,adjacent_to_nodes_on_fire,12,0.08,0.14,1.25
5818,adjacent_to_nodes_on_fire,12,0.09,0.14,0.85
5819,adjacent_to_nodes_on_fire,12,0.1,0.14,0.65
5820,adjacent_to_nodes_on_fire,12,0.01,0.15,1.1
5821,adjacent_to_nodes_on_fire,12,0.02,0.15,1.2
5822,adjacent_to_nodes_on_fire,12,0.03,0.15,1.35
5823,adjacent_to_nodes_on_fire,12,0.04,0.15,1.2
5824,adjacent_to_nodes_on_fire,12,0.05,0.15,1.3
5825,adjacent_to_nodes_on_fire,12,0.06,0.15,1.35
5826,adjacent_to_nodes_on_fire,12,0.07,0.15,1.3
5827,adjacent_to_nodes_on_fire,12,0.08,0.15,1.35
5828,adjacent_to_nodes_on_fire,12,0.09,0.15,0.55
5829,adjacent_to_nodes_on_fire,12,0.1,0.15,0.65
5830,adjacent_to_nodes_on_fire,13,0.01,0.05,1.75
5831,adjacent_to_nodes_on_fire,13,0.02,0.05,2.0
5832,adjacent_to_nodes_on_fire,13,0.03,0.05,1.85
5833,adjacent_to_nodes_on_fire,13,0.04,0.05,1.85
5834,adjacent_to_nodes_on_fire,13,0.05,0.05,1.65
5835,adjacent_to_nodes_on_fire,13,0.06,0.05,1.7
5836,adjacent_to_nodes_on_fire,13,0.07,0.05,1.9
5837,adjacent_to_nodes_on_fire,13,0.08,0.05,1.35
5838,adjacent_to_nodes_on_fire,13,0.09,0.05,0.85
5839,adjacent_to_nodes_on_fire,13,0.1,0.05,1.3
5840,adjacent_to_nodes_on_fire,13,0.01,0.06,1.9
5841,adjacent_to_nodes_on_fire,13,0.02,0.06,2.2
5842,adjacent_to_nodes_on_fire,13,0.03,0.06,1.95
5843,adjacent_to_nodes_on_fire,13,0.04,0.06,1.85
5844,adjacent_to_nodes_on_fire,13,0.05,0.06,1.9
5845,adjacent_to_nodes_on_fire,13,0.06,0.06,1.75
5846,adjacent_to_nodes_on_fire,13,0.07,0.06,2.1
5847,adjacent_to_nodes_on_fire,13,0.08,0.06,1.4
5848,adjacent_to_nodes_on_fire,13,0.09,0.06,1.25
5849,adjacent_to_nodes_on_fire,13,0.1,0.06,1.1
5850,adjacent_to_nodes_on_fire,13,0.01,0.07,1.7
5851,adjacent_to_nodes_on_fire,13,0.02,0.07,1.8
5852,adjacent_to_nodes_on_fire,13,0.03,0.07,2.0
5853,adjacent_to_nodes_on_fire,13,0.04,0.07,2.1
5854,adjacent_to_nodes_on_fire,13,0.05,0.07,1.45
5855,adjacent_to_nodes_on_fire,13,0.06,0.07,1.6
5856,adjacent_to_nodes_on_fire,13,0.07,0.07,1.75
5857,adjacent_to_nodes_on_fire,13,0.08,0.07,1.5
5858,adjacent_to_nodes_on_fire,13,0.09,0.07,1.3
5859,adjacent_to_nodes_on_fire,13,0.1,0.07,1.4
5860,adjacent_to_nodes_on_fire,13,0.01,0.08,1.6
5861,adjacent_to_nodes_on_fire,13,0.02,0.08,1.6
5862,adjacent_to_nodes_on_fire,13,0.03,0.08,1.4
5863,adjacent_to_nodes_on_fire,13,0.04,0.08,1.35
5864,adjacent_to_nodes_on_fire,13,0.05,0.08,1.7
5865,adjacent_to_nodes_on_fire,13,0.06,0.08,1.35
5866,adjacent_to_nodes_on_fire,13,0.07,0.08,1.35
5867,adjacent_to_nodes_on_fire,13,0.08,0.08,0.95
5868,adjacent_to_nodes_on_fire,13,0.09,0.08,0.85
5869,adjacent_to_nodes_on_fire,13,0.1,0.08,1.0
5870,adjacent_to_nodes_on_fire,13,0.01,0.09,0.95
5871,adjacent_to_nodes_on_fire,13,0.02,0.09,1.15
5872,adjacent_to_nodes_on_fire,13,0.03,0.09,1.45
5873,adjacent_to_nodes_on_fire,13,0.04,0.09,1.5
5874,adjacent_to_nodes_on_fire,13,0.05,0.09,1.3
5875,adjacent_to_nodes_on_fire,13,0.06,0.09,1.2
5876,adjacent_to_nodes_on_fire,13,0.07,0.09,1.45
5877,adjacent_to_nodes_on_fire,13,0.08,0.09,0.65
5878,adjacent_to_nodes_on_fire,13,0.09,0.09,0.75
5879,adjacent_to_nodes_on_fire,13,0.1,0.09,0.95
5880,adjacent_to_nodes_on_fire,13,0.01,0.1,1.4
5881,adjacent_to_nodes_on_fire,13,0.02,0.1,1.05
5882,adjacent_to_nodes_on_fire,13,0.03,0.1,1.25
5883,adjacent_to_nodes_on_fire,13,0.04,0.1,1.55
5884,adjacent_to_nodes_on_fire,13,0.05,0.1,1.15
5885,adjacent_to_nodes_on_fire,13,0.06,0.1,1.3
5886,adjacent_to_nodes_on_fire,13,0.07,0.1,1.15
5887,adjacent_to_nodes_on_fire,13,0.08,0.1,1.05
5888,adjacent_to_nodes_on_fire,13,0.09,0.1,0.85
5889,adjacent_to_nodes_on_fire,13,0.1,0.1,1.0
5890,adjacent_to_nodes_on_fire,13,0.01,0.11,1.3
5891,adjacent_to_nodes_on_fire,13,0.02,0.11,1.3
5892,adjacent_to_nodes_on_fire,13,0.03,0.11,1.45
5893,adjacent_to_nodes_on_fire,13,0.04,0.11,1.4
5894,adjacent_to_nodes_on_fire,13,0.05,0.11,1.15
5895,adjacent_to_nodes_on_fire,13,0.06,0.11,1.2
5896,adjacent_to_nodes_on_fire,13,0.07,0.11,1.45
5897,adjacent_to_nodes_on_fire,13,0.08,0.11,0.85
5898,adjacent_to_nodes_on_fire,13,0.09,0.11,0.85
5899,adjacent_to_nodes_on_fire,13,0.1,0.11,0.9
5900,adjacent_to_nodes_on_fire,13,0.01,0.12,1.45
5901,adjacent_to_nodes_on_fire,13,0.02,0.12,1.5
5902,adjacent_to_nodes_on_fire,13,0.03,0.12,1.15
5903,adjacent_to_nodes_on_fire,13,0.04,0.12,1.6
5904,adjacent_to_nodes_on_fire,13,0.05,0.12,1.2
5905,adjacent_to_nodes_on_fire,13,0.06,0.12,1.4
5906,adjacent_to_nodes_on_fire,13,0.07,0.12,1.5
5907,adjacent_to_nodes_on_fire,13,0.08,0.12,1.0
5908,adjacent_to_nodes_on_fire,13,0.09,0.12,1.0
5909,adjacent_to_nodes_on_fire,13,0.1,0.12,0.95
5910,adjacent_to_nodes_on_fire,13,0.01,0.13,1.5
5911,adjacent_to_nodes_on_fire,13,0.02,0.13,1.5
5912,adjacent_to_nodes_on_fire,13,0.03,0.13,1.3
5913,adjacent_to_nodes_on_fire,13,0.04,0.13,1.4
5914,adjacent_to_nodes_on_fire,13,0.05,0.13,1.45
5915,adjacent_to_nodes_on_fire,13,0.06,0.13,1.4
5916,adjacent_to_nodes_on_fire,13,0.07,0.13,1.35
5917,adjacent_to_nodes_on_fire,13,0.08,0.13,0.8
5918,adjacent_to_nodes_on_fire,13,0.09,0.13,0.8
5919,adjacent_to_nodes_on_fire,13,0.1,0.13,0.75
5920,adjacent_to_nodes_on_fire,13,0.01,0.14,1.5
5921,adjacent_to_nodes_on_fire,13,0.02,0.14,1.5
5922,adjacent_to_nodes_on_fire,13,0.03,0.14,1.35
5923,adjacent_to_nodes_on_fire,13,0.04,0.14,1.5
5924,adjacent_to_nodes_on_fire,13,0.05,0.14,0.9
5925,adjacent_to_nodes_on_fire,13,0.06,0.14,1.45
5926,adjacent_to_nodes_on_fire,13,0.07,0.14,1.45
5927,adjacent_to_nodes_on_fire,13,0.08,0.14,0.65
5928,adjacent_to_nodes_on_fire,13,0.09,0.14,0.65
5929,adjacent_to_nodes_on_fire,13,0.1,0.14,0.65
5930,adjacent_to_nodes_on_fire,13,0.01,0.15,1.35
5931,adjacent_to_nodes_on_fire,13,0.02,0.15,1.05
5932,adjacent_to_nodes_on_fire,13,0.03,0.15,1.6
5933,adjacent_to_nodes_on_fire,13,0.04,0.15,1.6
5934,adjacent_to_nodes_on_fire,13,0.05,0.15,1.6
5935,adjacent_to_nodes_on_fire,13,0.06,0.15,1.4
5936,adjacent_to_nodes_on_fire,13,0.07,0.15,1.4
5937,adjacent_to_nodes_on_fire,13,0.08,0.15,1.2
5938,adjacent_to_nodes_on_fire,13,0.09,0.15,1.25
5939,adjacent_to_nodes_on_fire,13,0.1,0.15,0.9
5940,adjacent_to_nodes_on_fire,14,0.01,0.05,2.1
5941,adjacent_to_nodes_on_fire,14,0.02,0.05,1.85
5942,adjacent_to_nodes_on_fire,14,0.03,0.05,1.95
5943,adjacent_to_nodes_on_fire,14,0.04,0.05,1.65
5944,adjacent_to_nodes_on_fire,14,0.05,0.05,1.8
5945,adjacent_to_nodes_on_fire,14,0.06,0.05,2.1
5946,adjacent_to_nodes_on_fire,14,0.07,0.05,2.15
5947,adjacent_to_nodes_on_fire,14,0.08,0.05,1.65
5948,adjacent_to_nodes_on_fire,14,0.09,0.05,1.55
5949,adjacent_to_nodes_on_fire,14,0.1,0.05,1.25
5950,adjacent_to_nodes_on_fire,14,0.01,0.06,2.0
5951,adjacent_to_nodes_on_fire,14,0.02,0.06,2.1
5952,adjacent_to_nodes_on_fire,14,0.03,0.06,2.0
5953,adjacent_to_nodes_on_fire,14,0.04,0.06,1.75
5954,adjacent_to_nodes_on_fire,14,0.05,0.06,1.95
5955,adjacent_to_nodes_on_fire,14,0.06,0.06,1.7
5956,adjacent_to_nodes_on_fire,14,0.07,0.06,1.65
5957,adjacent_to_nodes_on_fire,14,0.08,0.06,1.6
5958,adjacent_to_nodes_on_fire,14,0.09,0.06,1.55
5959,adjacent_to_nodes_on_fire,14,0.1,0.06,1.65
5960,adjacent_to_nodes_on_fire,14,0.01,0.07,1.75
5961,adjacent_to_nodes_on_fire,14,0.02,0.07,1.8
5962,adjacent_to_nodes_on_fire,14,0.03,0.07,2.3
5963,adjacent_to_nodes_on_fire,14,0.04,0.07,1.9
5964,adjacent_to_nodes_on_fire,14,0.05,0.07,2.1
5965,adjacent_to_nodes_on_fire,14,0.06,0.07,1.95
5966,adjacent_to_nodes_on_fire,14,0.07,0.07,2.0
5967,adjacent_to_nodes_on_fire,14,0.08,0.07,1.55
5968,adjacent_to_nodes_on_fire,14,0.09,0.07,1.3
5969,adjacent_to_nodes_on_fire,14,0.1,0.07,1.6
5970,adjacent_to_nodes_on_fire,14,0.01,0.08,1.35
5971,adjacent_to_nodes_on_fire,14,0.02,0.08,1.6
5972,adjacent_to_nodes_on_fire,14,0.03,0.08,1.4
5973,adjacent_to_nodes_on_fire,14,0.04,0.08,1.45
5974,adjacent_to_nodes_on_fire,14,0.05,0.08,1.45
5975,adjacent_to_nodes_on_fire,14,0.06,0.08,1.6
5976,adjacent_to_nodes_on_fire,14,0.07,0.08,1.45
5977,adjacent_to_nodes_on_fire,14,0.08,0.08,0.9
5978,adjacent_to_nodes_on_fire,14,0.09,0.08,1.45
5979,adjacent_to_nodes_on_fire,14,0.1,0.08,1.15
5980,adjacent_to_nodes_on_fire,14,0.01,0.09,1.25
5981,adjacent_to_nodes_on_fire,14,0.02,0.09,1.3
5982,adjacent_to_nodes_on_fire,14,0.03,0.09,1.65
5983,adjacent_to_nodes_on_fire,14,0.04,0.09,1.5
5984,adjacent_to_nodes_on_fire,14,0.05,0.09,1.4
5985,adjacent_to_nodes_on_fire,14,0.06,0.09,1.7
5986,adjacent_to_nodes_on_fire,14,0.07,0.09,1.35
5987,adjacent_to_nodes_on_fire,14,0.08,0.09,1.1
5988,adjacent_to_nodes_on_fire,14,0.09,0.09,0.6
5989,adjacent_to_nodes_on_fire,14,0.1,0.09,0.7
5990,adjacent_to_nodes_on_fire,14,0.01,0.1,1.3
5991,adjacent_to_nodes_on_fire,14,0.02,0.1,1.1
5992,adjacent_to_nodes_on_fire,14,0.03,0.1,1.25
5993,adjacent_to_nodes_on_fire,14,0.04,0.1,1.25
5994,adjacent_to_nodes_on_fire,14,0.05,0.1,1.3
5995,adjacent_to_nodes_on_fire,14,0.06,0.1,1.6
5996,adjacent_to_nodes_on_fire,14,0.07,0.1,1.15
5997,adjacent_to_nodes_on_fire,14,0.08,0.1,0.8
5998,adjacent_to_nodes_on_fire,14,0.09,0.1,0.85
5999,adjacent_to_nodes_on_fire,14,0.1,0.1,1.0
6000,adjacent_to_nodes_on_fire,14,0.01,0.11,1.35
6001,adjacent_to_nodes_on_fire,14,0.02,0.11,1.55
6002,adjacent_to_nodes_on_fire,14,0.03,0.11,1.2
6003,adjacent_to_nodes_on_fire,14,0.04,0.11,1.7
6004,adjacent_to_nodes_on_fire,14,0.05,0.11,1.5
6005,adjacent_to_nodes_on_fire,14,0.06,0.11,0.9
6006,adjacent_to_nodes_on_fire,14,0.07,0.11,1.4
6007,adjacent_to_nodes_on_fire,14,0.08,0.11,1.0
6008,adjacent_to_nodes_on_fire,14,0.09,0.11,1.1
6009,adjacent_to_nodes_on_fire,14,0.1,0.11,0.9
6010,adjacent_to_nodes_on_fire,14,0.01,0.12,1.65
6011,adjacent_to_nodes_on_fire,14,0.02,0.12,1.55
6012,adjacent_to_nodes_on_fire,14,0.03,0.12,1.7
6013,adjacent_to_nodes_on_fire,14,0.04,0.12,1.4
6014,adjacent_to_nodes_on_fire,14,0.05,0.12,1.45
6015,adjacent_to_nodes_on_fire,14,0.06,0.12,1.65
6016,adjacent_to_nodes_on_fire,14,0.07,0.12,1.75
6017,adjacent_to_nodes_on_fire,14,0.08,0.12,0.95
6018,adjacent_to_nodes_on_fire,14,0.09,0.12,0.9
6019,adjacent_to_nodes_on_fire,14,0.1,0.12,1.05
6020,adjacent_to_nodes_on_fire,14,0.01,0.13,1.4
6021,adjacent_to_nodes_on_fire,14,0.02,0.13,1.3
6022,adjacent_to_nodes_on_fire,14,0.03,0.13,1.55
6023,adjacent_to_nodes_on_fire,14,0.04,0.13,1.35
6024,adjacent_to_nodes_on_fire,14,0.05,0.13,1.15
6025,adjacent_to_nodes_on_fire,14,0.06,0.13,1.2
6026,adjacent_to_nodes_on_fire,14,0.07,0.13,1.3
6027,adjacent_to_nodes_on_fire,14,0.08,0.13,0.8
6028,adjacent_to_nodes_on_fire,14,0.09,0.13,1.1
6029,adjacent_to_nodes_on_fire,14,0.1,0.13,0.65
6030,adjacent_to_nodes_on_fire,14,0.01,0.14,1.3
6031,adjacent_to_nodes_on_fire,14,0.02,0.14,1.55
6032,adjacent_to_nodes_on_fire,14,0.03,0.14,1.55
6033,adjacent_to_nodes_on_fire,14,0.04,0.14,1.45
6034,adjacent_to_nodes_on_fire,14,0.05,0.14,1.4
6035,adjacent_to_nodes_on_fire,14,0.06,0.14,1.8
6036,adjacent_to_nodes_on_fire,14,0.07,0.14,1.25
6037,adjacent_to_nodes_on_fire,14,0.08,0.14,1.05
6038,adjacent_to_nodes_on_fire,14,0.09,0.14,0.75
6039,adjacent_to_nodes_on_fire,14,0.1,0.14,1.15
6040,adjacent_to_nodes_on_fire,14,0.01,0.15,1.15
6041,adjacent_to_nodes_on_fire,14,0.02,0.15,1.25
6042,adjacent_to_nodes_on_fire,14,0.03,0.15,0.95
6043,adjacent_to_nodes_on_fire,14,0.04,0.15,1.1
6044,adjacent_to_nodes_on_fire,14,0.05,0.15,1.1
6045,adjacent_to_nodes_on_fire,14,0.06,0.15,1.3
6046,adjacent_to_nodes_on_fire,14,0.07,0.15,1.05
6047,adjacent_to_nodes_on_fire,14,0.08,0.15,0.65
6048,adjacent_to_nodes_on_fire,14,0.09,0.15,0.95
6049,adjacent_to_nodes_on_fire,14,0.1,0.15,0.95
6050,adjacent_to_nodes_on_fire,15,0.01,0.05,2.0
6051,adjacent_to_nodes_on_fire,15,0.02,0.05,1.7
6052,adjacent_to_nodes_on_fire,15,0.03,0.05,1.85
6053,adjacent_to_nodes_on_fire,15,0.04,0.05,2.25
6054,adjacent_to_nodes_on_fire,15,0.05,0.05,2.1
6055,adjacent_to_nodes_on_fire,15,0.06,0.05,2.0
6056,adjacent_to_nodes_on_fire,15,0.07,0.05,1.35
6057,adjacent_to_nodes_on_fire,15,0.08,0.05,1.7
6058,adjacent_to_nodes_on_fire,15,0.09,0.05,1.65
6059,adjacent_to_nodes_on_fire,15,0.1,0.05,1.65
6060,adjacent_to_nodes_on_fire,15,0.01,0.06,1.5
