,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_time
5790,adjacent_to_nodes_on_fire,12,0.01,0.12,0.00012409687042236328
5791,adjacent_to_nodes_on_fire,12,0.02,0.12,0.00011733770370483398
5792,adjacent_to_nodes_on_fire,12,0.03,0.12,0.0001294851303100586
5793,adjacent_to_nodes_on_fire,12,0.04,0.12,0.0001400589942932129
5794,adjacent_to_nodes_on_fire,12,0.05,0.12,0.00013271570205688476
5795,adjacent_to_nodes_on_fire,12,0.06,0.12,0.051865577697753906
5796,adjacent_to_nodes_on_fire,12,0.07,0.12,0.00013457536697387696
5797,adjacent_to_nodes_on_fire,12,0.08,0.12,0.00012731552124023438
5798,adjacent_to_nodes_on_fire,12,0.09,0.12,0.00012618303298950195
5799,adjacent_to_nodes_on_fire,12,0.1,0.12,0.00014842748641967772
5800,adjacent_to_nodes_on_fire,12,0.01,0.13,0.0001329183578491211
5801,adjacent_to_nodes_on_fire,12,0.02,0.13,0.00012297630310058593
5802,adjacent_to_nodes_on_fire,12,0.03,0.13,0.00013532638549804688
5803,adjacent_to_nodes_on_fire,12,0.04,0.13,0.00013189315795898439
5804,adjacent_to_nodes_on_fire,12,0.05,0.13,0.00012896060943603515
5805,adjacent_to_nodes_on_fire,12,0.06,0.13,0.00012499094009399414
5806,adjacent_to_nodes_on_fire,12,0.07,0.13,0.00012530088424682616
5807,adjacent_to_nodes_on_fire,12,0.08,0.13,0.00013381242752075195
5808,adjacent_to_nodes_on_fire,12,0.09,0.13,0.00011507272720336914
5809,adjacent_to_nodes_on_fire,12,0.1,0.13,0.0001241922378540039
5810,adjacent_to_nodes_on_fire,12,0.01,0.14,0.00012373924255371094
5811,adjacent_to_nodes_on_fire,12,0.02,0.14,0.00011739730834960937
5812,adjacent_to_nodes_on_fire,12,0.03,0.14,0.00014053583145141603
5813,adjacent_to_nodes_on_fire,12,0.04,0.14,0.0001261115074157715
5814,adjacent_to_nodes_on_fire,12,0.05,0.14,0.00013065338134765625
5815,adjacent_to_nodes_on_fire,12,0.06,0.14,0.04087721109390259
5816,adjacent_to_nodes_on_fire,12,0.07,0.14,0.00012621879577636718
5817,adjacent_to_nodes_on_fire,12,0.08,0.14,0.00014632940292358398
5818,adjacent_to_nodes_on_fire,12,0.09,0.14,0.00011456012725830078
5819,adjacent_to_nodes_on_fire,12,0.1,0.14,0.00012313127517700196
5820,adjacent_to_nodes_on_fire,12,0.01,0.15,0.00012694597244262696
5821,adjacent_to_nodes_on_fire,12,0.02,0.15,0.00012766122817993165
5822,adjacent_to_nodes_on_fire,12,0.03,0.15,0.00013229846954345703
5823,adjacent_to_nodes_on_fire,12,0.04,0.15,0.0001263737678527832
5824,adjacent_to_nodes_on_fire,12,0.05,0.15,0.00013797283172607423
5825,adjacent_to_nodes_on_fire,12,0.06,0.15,0.00014470815658569337
5826,adjacent_to_nodes_on_fire,12,0.07,0.15,0.00012805461883544922
5827,adjacent_to_nodes_on_fire,12,0.08,0.15,0.00012211799621582032
5828,adjacent_to_nodes_on_fire,12,0.09,0.15,0.0001081705093383789
5829,adjacent_to_nodes_on_fire,12,0.1,0.15,0.0001243472099304199
5830,adjacent_to_nodes_on_fire,13,0.01,0.05,0.00016429424285888672
5831,adjacent_to_nodes_on_fire,13,0.02,0.05,0.00015807151794433594
5832,adjacent_to_nodes_on_fire,13,0.03,0.05,0.00017044544219970703
5833,adjacent_to_nodes_on_fire,13,0.04,0.05,0.0001371622085571289
5834,adjacent_to_nodes_on_fire,13,0.05,0.05,0.0381125807762146
5835,adjacent_to_nodes_on_fire,13,0.06,0.05,0.00014356374740600585
5836,adjacent_to_nodes_on_fire,13,0.07,0.05,0.00016627311706542968
5837,adjacent_to_nodes_on_fire,13,0.08,0.05,0.00014525651931762695
5838,adjacent_to_nodes_on_fire,13,0.09,0.05,0.0001307845115661621
5839,adjacent_to_nodes_on_fire,13,0.1,0.05,0.00013570785522460939
5840,adjacent_to_nodes_on_fire,13,0.01,0.06,0.00014972686767578125
5841,adjacent_to_nodes_on_fire,13,0.02,0.06,0.00017343759536743165
5842,adjacent_to_nodes_on_fire,13,0.03,0.06,0.00015791654586791993
5843,adjacent_to_nodes_on_fire,13,0.04,0.06,0.00015954971313476564
5844,adjacent_to_nodes_on_fire,13,0.05,0.06,0.0001475811004638672
5845,adjacent_to_nodes_on_fire,13,0.06,0.06,0.00015741586685180664
5846,adjacent_to_nodes_on_fire,13,0.07,0.06,0.00015540122985839843
5847,adjacent_to_nodes_on_fire,13,0.08,0.06,0.00014486312866210938
5848,adjacent_to_nodes_on_fire,13,0.09,0.06,0.00014079809188842772
5849,adjacent_to_nodes_on_fire,13,0.1,0.06,0.00014133453369140624
5850,adjacent_to_nodes_on_fire,13,0.01,0.07,0.0001324295997619629
5851,adjacent_to_nodes_on_fire,13,0.02,0.07,0.00016717910766601564
5852,adjacent_to_nodes_on_fire,13,0.03,0.07,0.00015827417373657227
5853,adjacent_to_nodes_on_fire,13,0.04,0.07,0.04365594387054443
5854,adjacent_to_nodes_on_fire,13,0.05,0.07,0.00015649795532226562
5855,adjacent_to_nodes_on_fire,13,0.06,0.07,0.00015354156494140625
5856,adjacent_to_nodes_on_fire,13,0.07,0.07,0.00014693737030029296
5857,adjacent_to_nodes_on_fire,13,0.08,0.07,0.00013597011566162108
5858,adjacent_to_nodes_on_fire,13,0.09,0.07,0.00014357566833496095
5859,adjacent_to_nodes_on_fire,13,0.1,0.07,0.00014581680297851563
5860,adjacent_to_nodes_on_fire,13,0.01,0.08,0.00015317201614379884
5861,adjacent_to_nodes_on_fire,13,0.02,0.08,0.00014328956604003906
5862,adjacent_to_nodes_on_fire,13,0.03,0.08,0.00014770030975341797
5863,adjacent_to_nodes_on_fire,13,0.04,0.08,0.00014101266860961915
5864,adjacent_to_nodes_on_fire,13,0.05,0.08,0.00015507936477661134
5865,adjacent_to_nodes_on_fire,13,0.06,0.08,0.0001386404037475586
5866,adjacent_to_nodes_on_fire,13,0.07,0.08,0.00013015270233154296
5867,adjacent_to_nodes_on_fire,13,0.08,0.08,0.00012826919555664062
5868,adjacent_to_nodes_on_fire,13,0.09,0.08,0.0001394510269165039
5869,adjacent_to_nodes_on_fire,13,0.1,0.08,0.0001327991485595703
5870,adjacent_to_nodes_on_fire,13,0.01,0.09,0.0001326441764831543
5871,adjacent_to_nodes_on_fire,13,0.02,0.09,0.00014406442642211914
5872,adjacent_to_nodes_on_fire,13,0.03,0.09,0.1065241813659668
5873,adjacent_to_nodes_on_fire,13,0.04,0.09,0.000152432918548584
5874,adjacent_to_nodes_on_fire,13,0.05,0.09,0.0001425623893737793
5875,adjacent_to_nodes_on_fire,13,0.06,0.09,0.00015174150466918946
5876,adjacent_to_nodes_on_fire,13,0.07,0.09,0.0001372694969177246
5877,adjacent_to_nodes_on_fire,13,0.08,0.09,0.00013614892959594725
5878,adjacent_to_nodes_on_fire,13,0.09,0.09,0.000138092041015625
5879,adjacent_to_nodes_on_fire,13,0.1,0.09,0.00012761354446411133
5880,adjacent_to_nodes_on_fire,13,0.01,0.1,0.00013235807418823242
5881,adjacent_to_nodes_on_fire,13,0.02,0.1,0.00013827085494995118
5882,adjacent_to_nodes_on_fire,13,0.03,0.1,0.00013278722763061525
5883,adjacent_to_nodes_on_fire,13,0.04,0.1,0.00015845298767089844
5884,adjacent_to_nodes_on_fire,13,0.05,0.1,0.00013235807418823242
5885,adjacent_to_nodes_on_fire,13,0.06,0.1,0.0001360774040222168
5886,adjacent_to_nodes_on_fire,13,0.07,0.1,0.00014992952346801758
5887,adjacent_to_nodes_on_fire,13,0.08,0.1,0.00013998746871948242
5888,adjacent_to_nodes_on_fire,13,0.09,0.1,0.00014410018920898437
5889,adjacent_to_nodes_on_fire,13,0.1,0.1,0.00012778043746948243
5890,adjacent_to_nodes_on_fire,13,0.01,0.11,0.0001367330551147461
5891,adjacent_to_nodes_on_fire,13,0.02,0.11,0.00015527009963989258
5892,adjacent_to_nodes_on_fire,13,0.03,0.11,0.0001587986946105957
5893,adjacent_to_nodes_on_fire,13,0.04,0.11,0.00013786554336547852
5894,adjacent_to_nodes_on_fire,13,0.05,0.11,0.00014508962631225585
5895,adjacent_to_nodes_on_fire,13,0.06,0.11,0.00013405084609985352
5896,adjacent_to_nodes_on_fire,13,0.07,0.11,0.00013785362243652345
5897,adjacent_to_nodes_on_fire,13,0.08,0.11,0.0001320362091064453
5898,adjacent_to_nodes_on_fire,13,0.09,0.11,0.00014314651489257812
5899,adjacent_to_nodes_on_fire,13,0.1,0.11,0.00013750791549682617
5900,adjacent_to_nodes_on_fire,13,0.01,0.12,0.00012409687042236328
5901,adjacent_to_nodes_on_fire,13,0.02,0.12,0.00014339685440063478
5902,adjacent_to_nodes_on_fire,13,0.03,0.12,0.00014574527740478515
5903,adjacent_to_nodes_on_fire,13,0.04,0.12,0.000141298770904541
5904,adjacent_to_nodes_on_fire,13,0.05,0.12,0.00013033151626586914
5905,adjacent_to_nodes_on_fire,13,0.06,0.12,0.00013853311538696288
5906,adjacent_to_nodes_on_fire,13,0.07,0.12,0.00014799833297729492
5907,adjacent_to_nodes_on_fire,13,0.08,0.12,0.00012450218200683595
5908,adjacent_to_nodes_on_fire,13,0.09,0.12,0.00013186931610107422
5909,adjacent_to_nodes_on_fire,13,0.1,0.12,0.0001463651657104492
5910,adjacent_to_nodes_on_fire,13,0.01,0.13,0.00013202428817749023
5911,adjacent_to_nodes_on_fire,13,0.02,0.13,0.00014712810516357422
5912,adjacent_to_nodes_on_fire,13,0.03,0.13,0.0001369595527648926
5913,adjacent_to_nodes_on_fire,13,0.04,0.13,0.00014250278472900392
5914,adjacent_to_nodes_on_fire,13,0.05,0.13,0.00013390779495239257
5915,adjacent_to_nodes_on_fire,13,0.06,0.13,0.00013699531555175782
5916,adjacent_to_nodes_on_fire,13,0.07,0.13,0.00014284849166870117
5917,adjacent_to_nodes_on_fire,13,0.08,0.13,0.00014655590057373048
5918,adjacent_to_nodes_on_fire,13,0.09,0.13,0.00015709400177001953
5919,adjacent_to_nodes_on_fire,13,0.1,0.13,0.00015797615051269532
5920,adjacent_to_nodes_on_fire,13,0.01,0.14,0.00014022588729858398
5921,adjacent_to_nodes_on_fire,13,0.02,0.14,0.00015180110931396485
5922,adjacent_to_nodes_on_fire,13,0.03,0.14,0.00015989542007446289
5923,adjacent_to_nodes_on_fire,13,0.04,0.14,0.00016540288925170898
5924,adjacent_to_nodes_on_fire,13,0.05,0.14,0.00013779401779174806
5925,adjacent_to_nodes_on_fire,13,0.06,0.14,0.00014441013336181642
5926,adjacent_to_nodes_on_fire,13,0.07,0.14,0.0001317739486694336
5927,adjacent_to_nodes_on_fire,13,0.08,0.14,0.03490681648254394
5928,adjacent_to_nodes_on_fire,13,0.09,0.14,0.00014983415603637696
5929,adjacent_to_nodes_on_fire,13,0.1,0.14,0.00014104843139648438
5930,adjacent_to_nodes_on_fire,13,0.01,0.15,0.00016700029373168946
5931,adjacent_to_nodes_on_fire,13,0.02,0.15,0.00014694929122924805
5932,adjacent_to_nodes_on_fire,13,0.03,0.15,0.00013555288314819335
5933,adjacent_to_nodes_on_fire,13,0.04,0.15,0.00014520883560180663
5934,adjacent_to_nodes_on_fire,13,0.05,0.15,0.00015583038330078126
5935,adjacent_to_nodes_on_fire,13,0.06,0.15,0.00014257431030273438
5936,adjacent_to_nodes_on_fire,13,0.07,0.15,0.00014075040817260743
5937,adjacent_to_nodes_on_fire,13,0.08,0.15,0.00013909339904785156
5938,adjacent_to_nodes_on_fire,13,0.09,0.15,0.00015109777450561523
5939,adjacent_to_nodes_on_fire,13,0.1,0.15,0.0001392364501953125
5940,adjacent_to_nodes_on_fire,14,0.01,0.05,0.00017389059066772461
5941,adjacent_to_nodes_on_fire,14,0.02,0.05,0.00016859769821166992
5942,adjacent_to_nodes_on_fire,14,0.03,0.05,0.0001612544059753418
5943,adjacent_to_nodes_on_fire,14,0.04,0.05,0.00016200542449951172
5944,adjacent_to_nodes_on_fire,14,0.05,0.05,0.00016084909439086914
5945,adjacent_to_nodes_on_fire,14,0.06,0.05,0.052073991298675536
5946,adjacent_to_nodes_on_fire,14,0.07,0.05,0.00017766952514648439
5947,adjacent_to_nodes_on_fire,14,0.08,0.05,0.0001697540283203125
5948,adjacent_to_nodes_on_fire,14,0.09,0.05,0.00017352104187011718
5949,adjacent_to_nodes_on_fire,14,0.1,0.05,0.00014475584030151367
5950,adjacent_to_nodes_on_fire,14,0.01,0.06,0.0001693844795227051
5951,adjacent_to_nodes_on_fire,14,0.02,0.06,0.00016624927520751952
5952,adjacent_to_nodes_on_fire,14,0.03,0.06,0.00018093585968017578
5953,adjacent_to_nodes_on_fire,14,0.04,0.06,0.00015523433685302735
5954,adjacent_to_nodes_on_fire,14,0.05,0.06,0.00016460418701171874
5955,adjacent_to_nodes_on_fire,14,0.06,0.06,0.00016083717346191407
5956,adjacent_to_nodes_on_fire,14,0.07,0.06,0.00016176700592041016
5957,adjacent_to_nodes_on_fire,14,0.08,0.06,0.00016962289810180665
5958,adjacent_to_nodes_on_fire,14,0.09,0.06,0.00016614198684692383
5959,adjacent_to_nodes_on_fire,14,0.1,0.06,0.00016180276870727539
5960,adjacent_to_nodes_on_fire,14,0.01,0.07,0.00016450881958007812
5961,adjacent_to_nodes_on_fire,14,0.02,0.07,0.0001607179641723633
5962,adjacent_to_nodes_on_fire,14,0.03,0.07,0.00018153190612792968
5963,adjacent_to_nodes_on_fire,14,0.04,0.07,0.02971760034561157
5964,adjacent_to_nodes_on_fire,14,0.05,0.07,0.00016787052154541016
5965,adjacent_to_nodes_on_fire,14,0.06,0.07,0.00017492771148681642
5966,adjacent_to_nodes_on_fire,14,0.07,0.07,0.00020487308502197265
5967,adjacent_to_nodes_on_fire,14,0.08,0.07,0.00018504858016967773
5968,adjacent_to_nodes_on_fire,14,0.09,0.07,0.0001955747604370117
5969,adjacent_to_nodes_on_fire,14,0.1,0.07,0.00015168190002441407
5970,adjacent_to_nodes_on_fire,14,0.01,0.08,0.0001434206962585449
5971,adjacent_to_nodes_on_fire,14,0.02,0.08,0.00014749765396118164
5972,adjacent_to_nodes_on_fire,14,0.03,0.08,0.0001457810401916504
5973,adjacent_to_nodes_on_fire,14,0.04,0.08,0.0001476287841796875
5974,adjacent_to_nodes_on_fire,14,0.05,0.08,0.00014303922653198243
5975,adjacent_to_nodes_on_fire,14,0.06,0.08,0.00015015602111816405
5976,adjacent_to_nodes_on_fire,14,0.07,0.08,0.0001540064811706543
5977,adjacent_to_nodes_on_fire,14,0.08,0.08,0.0001516580581665039
5978,adjacent_to_nodes_on_fire,14,0.09,0.08,0.0001520872116088867
5979,adjacent_to_nodes_on_fire,14,0.1,0.08,0.00015277862548828124
5980,adjacent_to_nodes_on_fire,14,0.01,0.09,0.00014439821243286132
5981,adjacent_to_nodes_on_fire,14,0.02,0.09,0.04471298456192017
5982,adjacent_to_nodes_on_fire,14,0.03,0.09,0.00016214847564697266
5983,adjacent_to_nodes_on_fire,14,0.04,0.09,0.00014102458953857422
5984,adjacent_to_nodes_on_fire,14,0.05,0.09,0.000152587890625
5985,adjacent_to_nodes_on_fire,14,0.06,0.09,0.0001361846923828125
5986,adjacent_to_nodes_on_fire,14,0.07,0.09,0.00015190839767456054
5987,adjacent_to_nodes_on_fire,14,0.08,0.09,0.00014882087707519532
5988,adjacent_to_nodes_on_fire,14,0.09,0.09,0.0001363992691040039
5989,adjacent_to_nodes_on_fire,14,0.1,0.09,0.00014910697937011718
5990,adjacent_to_nodes_on_fire,14,0.01,0.1,0.00015840530395507812
5991,adjacent_to_nodes_on_fire,14,0.02,0.1,0.00014073848724365233
5992,adjacent_to_nodes_on_fire,14,0.03,0.1,0.00015448331832885743
5993,adjacent_to_nodes_on_fire,14,0.04,0.1,0.0001432180404663086
5994,adjacent_to_nodes_on_fire,14,0.05,0.1,0.00015381574630737304
5995,adjacent_to_nodes_on_fire,14,0.06,0.1,0.0001481175422668457
5996,adjacent_to_nodes_on_fire,14,0.07,0.1,0.00016003847122192383
5997,adjacent_to_nodes_on_fire,14,0.08,0.1,0.0001532435417175293
5998,adjacent_to_nodes_on_fire,14,0.09,0.1,0.0001559138298034668
5999,adjacent_to_nodes_on_fire,14,0.1,0.1,0.00016026496887207032
6000,adjacent_to_nodes_on_fire,14,0.01,0.11,0.0001616239547729492
6001,adjacent_to_nodes_on_fire,14,0.02,0.11,0.00015459060668945312
6002,adjacent_to_nodes_on_fire,14,0.03,0.11,0.00016088485717773436
6003,adjacent_to_nodes_on_fire,14,0.04,0.11,0.00017108917236328126
6004,adjacent_to_nodes_on_fire,14,0.05,0.11,0.0001587390899658203
6005,adjacent_to_nodes_on_fire,14,0.06,0.11,0.0001530885696411133
6006,adjacent_to_nodes_on_fire,14,0.07,0.11,0.00015769004821777343
6007,adjacent_to_nodes_on_fire,14,0.08,0.11,0.00013655424118041992
6008,adjacent_to_nodes_on_fire,14,0.09,0.11,0.00014917850494384767
6009,adjacent_to_nodes_on_fire,14,0.1,0.11,0.0001524209976196289
6010,adjacent_to_nodes_on_fire,14,0.01,0.12,0.0001479625701904297
6011,adjacent_to_nodes_on_fire,14,0.02,0.12,0.00015654563903808594
6012,adjacent_to_nodes_on_fire,14,0.03,0.12,0.00015202760696411132
6013,adjacent_to_nodes_on_fire,14,0.04,0.12,0.00014456510543823243
6014,adjacent_to_nodes_on_fire,14,0.05,0.12,0.00014346837997436523
6015,adjacent_to_nodes_on_fire,14,0.06,0.12,0.06176939010620117
6016,adjacent_to_nodes_on_fire,14,0.07,0.12,0.00017882585525512694
6017,adjacent_to_nodes_on_fire,14,0.08,0.12,0.0001501798629760742
6018,adjacent_to_nodes_on_fire,14,0.09,0.12,0.00014537572860717773
6019,adjacent_to_nodes_on_fire,14,0.1,0.12,0.00016450881958007812
6020,adjacent_to_nodes_on_fire,14,0.01,0.13,0.00016433000564575195
6021,adjacent_to_nodes_on_fire,14,0.02,0.13,0.00016040802001953124
6022,adjacent_to_nodes_on_fire,14,0.03,0.13,0.00015181303024291992
6023,adjacent_to_nodes_on_fire,14,0.04,0.13,0.00014793872833251953
6024,adjacent_to_nodes_on_fire,14,0.05,0.13,0.00015379190444946288
6025,adjacent_to_nodes_on_fire,14,0.06,0.13,0.00014989376068115235
6026,adjacent_to_nodes_on_fire,14,0.07,0.13,0.0001614093780517578
6027,adjacent_to_nodes_on_fire,14,0.08,0.13,0.00014125108718872071
6028,adjacent_to_nodes_on_fire,14,0.09,0.13,0.0001383662223815918
6029,adjacent_to_nodes_on_fire,14,0.1,0.13,0.0001454472541809082
6030,adjacent_to_nodes_on_fire,14,0.01,0.14,0.00014816522598266603
6031,adjacent_to_nodes_on_fire,14,0.02,0.14,0.00016113519668579102
6032,adjacent_to_nodes_on_fire,14,0.03,0.14,0.00015820264816284179
6033,adjacent_to_nodes_on_fire,14,0.04,0.14,0.08992360830307007
6034,adjacent_to_nodes_on_fire,14,0.05,0.14,0.00016611814498901367
6035,adjacent_to_nodes_on_fire,14,0.06,0.14,0.00015832185745239257
6036,adjacent_to_nodes_on_fire,14,0.07,0.14,0.00015832185745239257
6037,adjacent_to_nodes_on_fire,14,0.08,0.14,0.00013456344604492187
6038,adjacent_to_nodes_on_fire,14,0.09,0.14,0.00015197992324829103
6039,adjacent_to_nodes_on_fire,14,0.1,0.14,0.00015660524368286133
6040,adjacent_to_nodes_on_fire,14,0.01,0.15,0.00014175176620483397
6041,adjacent_to_nodes_on_fire,14,0.02,0.15,0.00013480186462402343
6042,adjacent_to_nodes_on_fire,14,0.03,0.15,0.00014188289642333985
6043,adjacent_to_nodes_on_fire,14,0.04,0.15,0.00012142658233642578
6044,adjacent_to_nodes_on_fire,14,0.05,0.15,0.00011720657348632813
6045,adjacent_to_nodes_on_fire,14,0.06,0.15,0.00012108087539672852
6046,adjacent_to_nodes_on_fire,14,0.07,0.15,0.000125885009765625
6047,adjacent_to_nodes_on_fire,14,0.08,0.15,0.00013130903244018555
6048,adjacent_to_nodes_on_fire,14,0.09,0.15,0.0001229524612426758
6049,adjacent_to_nodes_on_fire,14,0.1,0.15,0.00013235807418823242
6050,adjacent_to_nodes_on_fire,15,0.01,0.05,0.04681527614593506
6051,adjacent_to_nodes_on_fire,15,0.02,0.05,0.00018235445022583008
6052,adjacent_to_nodes_on_fire,15,0.03,0.05,0.00018601417541503907
6053,adjacent_to_nodes_on_fire,15,0.04,0.05,0.00019446611404418945
6054,adjacent_to_nodes_on_fire,15,0.05,0.05,0.0001880049705505371
6055,adjacent_to_nodes_on_fire,15,0.06,0.05,0.00017983913421630858
6056,adjacent_to_nodes_on_fire,15,0.07,0.05,0.00016406774520874023
6057,adjacent_to_nodes_on_fire,15,0.08,0.05,0.0001788616180419922
6058,adjacent_to_nodes_on_fire,15,0.09,0.05,0.0001891970634460449
6059,adjacent_to_nodes_on_fire,15,0.1,0.05,0.00017589330673217773
6060,adjacent_to_nodes_on_fire,15,0.01,0.06,0.00017008781433105468
6061,adjacent_to_nodes_on_fire,15,0.02,0.06,0.00018123388290405273
6062,adjacent_to_nodes_on_fire,15,0.03,0.06,0.00017939805984497071
6063,adjacent_to_nodes_on_fire,15,0.04,0.06,0.0001730680465698242
6064,adjacent_to_nodes_on_fire,15,0.05,0.06,0.00018850564956665039
6065,adjacent_to_nodes_on_fire,15,0.06,0.06,0.0001971125602722168
6066,adjacent_to_nodes_on_fire,15,0.07,0.06,0.00014885663986206055
6067,adjacent_to_nodes_on_fire,15,0.08,0.06,0.03625936508178711
6068,adjacent_to_nodes_on_fire,15,0.09,0.06,0.00018606185913085937
6069,adjacent_to_nodes_on_fire,15,0.1,0.06,0.00018818378448486327
6070,adjacent_to_nodes_on_fire,15,0.01,0.07,0.00018303394317626954
6071,adjacent_to_nodes_on_fire,15,0.02,0.07,0.00018911361694335939
6072,adjacent_to_nodes_on_fire,15,0.03,0.07,0.0001629352569580078
6073,adjacent_to_nodes_on_fire,15,0.04,0.07,0.00015615224838256837
6074,adjacent_to_nodes_on_fire,15,0.05,0.07,0.00016667842864990235
6075,adjacent_to_nodes_on_fire,15,0.06,0.07,0.00015299320220947267
6076,adjacent_to_nodes_on_fire,15,0.07,0.07,0.00016704797744750976
6077,adjacent_to_nodes_on_fire,15,0.08,0.07,0.00016392469406127929
6078,adjacent_to_nodes_on_fire,15,0.09,0.07,0.00015650987625122071
6079,adjacent_to_nodes_on_fire,15,0.1,0.07,0.00015944242477416992
6080,adjacent_to_nodes_on_fire,15,0.01,0.08,0.00016760826110839844
6081,adjacent_to_nodes_on_fire,15,0.02,0.08,0.00015671253204345702
6082,adjacent_to_nodes_on_fire,15,0.03,0.08,0.00015666484832763672
6083,adjacent_to_nodes_on_fire,15,0.04,0.08,0.047877728939056396
6084,adjacent_to_nodes_on_fire,15,0.05,0.08,0.0002100229263305664
6085,adjacent_to_nodes_on_fire,15,0.06,0.08,0.00017683506011962892
6086,adjacent_to_nodes_on_fire,15,0.07,0.08,0.0001756906509399414
6087,adjacent_to_nodes_on_fire,15,0.08,0.08,0.00018045902252197265
6088,adjacent_to_nodes_on_fire,15,0.09,0.08,0.00017622709274291992
6089,adjacent_to_nodes_on_fire,15,0.1,0.08,0.00015510320663452147
6090,adjacent_to_nodes_on_fire,15,0.01,0.09,0.0001706838607788086
6091,adjacent_to_nodes_on_fire,15,0.02,0.09,0.00016289949417114258
6092,adjacent_to_nodes_on_fire,15,0.03,0.09,0.00017495155334472655
6093,adjacent_to_nodes_on_fire,15,0.04,0.09,0.00017714500427246094
6094,adjacent_to_nodes_on_fire,15,0.05,0.09,0.00015393495559692382
6095,adjacent_to_nodes_on_fire,15,0.06,0.09,0.00015987157821655272
6096,adjacent_to_nodes_on_fire,15,0.07,0.09,0.00016313791275024414
6097,adjacent_to_nodes_on_fire,15,0.08,0.09,0.00015534162521362304
6098,adjacent_to_nodes_on_fire,15,0.09,0.09,0.00016307830810546875
6099,adjacent_to_nodes_on_fire,15,0.1,0.09,0.00015374422073364258
6100,adjacent_to_nodes_on_fire,15,0.01,0.1,0.0575059175491333
6101,adjacent_to_nodes_on_fire,15,0.02,0.1,0.00017212629318237306
6102,adjacent_to_nodes_on_fire,15,0.03,0.1,0.00015900135040283203
6103,adjacent_to_nodes_on_fire,15,0.04,0.1,0.0001628398895263672
6104,adjacent_to_nodes_on_fire,15,0.05,0.1,0.00019178390502929687
6105,adjacent_to_nodes_on_fire,15,0.06,0.1,0.00015871524810791017
6106,adjacent_to_nodes_on_fire,15,0.07,0.1,0.00017075538635253907
6107,adjacent_to_nodes_on_fire,15,0.08,0.1,0.0001667499542236328
6108,adjacent_to_nodes_on_fire,15,0.09,0.1,0.00015753507614135742
6109,adjacent_to_nodes_on_fire,15,0.1,0.1,0.00015645027160644532
6110,adjacent_to_nodes_on_fire,15,0.01,0.11,0.00016715526580810547
6111,adjacent_to_nodes_on_fire,15,0.02,0.11,0.00015707015991210936
6112,adjacent_to_nodes_on_fire,15,0.03,0.11,0.000161898136138916
